Dataset_ID,ObservedBy_Person_ID,Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Plant_Nickname,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,NumYs_in_Series,Multiple_Observers,Accum_Prcp,Daylength
'-9999',"'25505,19414,25556,26033,26036,26423'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,12843*D Yellow birch,483,Leaves,2015,5,18,138,2457161,-9999,2015,11,2,306,2457329,7,32,1,330,52186
'-9999',"'25505,19414,25556,26033,26036,26423'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,483,Leaves,2015,5,18,138,2457161,-9999,2015,11,2,306,2457329,5,48,1,330,52186
'-9999',"'25505,19414,25556,26033,26036,26423'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,483,Leaves,2015,5,18,138,2457161,-9999,2015,11,2,306,2457329,5,49,1,330,52186
"'-9999,3'","'25505,25556,19414,26036,26033,26423'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,483,Leaves,2015,5,18,138,2457161,-9999,2015,11,1,305,2457328,1,46,1,330,52186
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,498,Colored leaves,2015,7,26,207,2457230,5,2015,7,26,207,2457230,2,1,0,564,52186
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,498,Colored leaves,2015,8,6,218,2457241,3,2015,8,6,218,2457241,4,1,0,578,50803
'-9999',"'25505,25556'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,498,Colored leaves,2015,9,7,250,2457273,1,2015,9,14,257,2457280,1,3,1,623,45619
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,498,Colored leaves,2015,9,19,262,2457285,4,2015,9,19,262,2457285,2,1,0,646,43546
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,498,Colored leaves,2015,9,27,270,2457293,6,2015,9,27,270,2457293,1,1,0,646,42163
'-9999',"'25505,25556'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,498,Colored leaves,2015,10,5,278,2457301,7,2015,11,1,305,2457328,1,8,1,731,40781
'-9999',"'26423,25505'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,12843*D Yellow birch,498,Colored leaves,2015,9,6,249,2457272,6,2015,9,7,250,2457273,7,2,1,623,45619
'-9999',"'19414,25505'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,12843*D Yellow birch,498,Colored leaves,2015,9,27,270,2457293,6,2015,11,2,306,2457329,7,7,1,646,42163
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,498,Colored leaves,2015,7,26,207,2457230,5,2015,7,26,207,2457230,2,1,0,564,52186
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,498,Colored leaves,2015,8,28,240,2457263,4,2015,8,28,240,2457263,3,1,0,622,47347
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,498,Colored leaves,2015,9,4,247,2457270,4,2015,9,4,247,2457270,2,1,0,623,45965
'-9999',"'25505,25556,19414'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,498,Colored leaves,2015,9,7,250,2457273,1,2015,11,2,306,2457329,5,17,1,623,45619
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,498,Colored leaves,2015,8,28,240,2457263,4,2015,8,28,240,2457263,3,1,0,622,47347
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,498,Colored leaves,2015,9,11,254,2457277,4,2015,9,11,254,2457277,3,1,0,640,44928
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,498,Colored leaves,2015,9,19,262,2457285,4,2015,9,19,262,2457285,2,1,0,646,43546
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,498,Colored leaves,2015,9,27,270,2457293,6,2015,9,27,270,2457293,1,1,0,646,42163
'-9999',"'25556,25505'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,498,Colored leaves,2015,10,9,282,2457305,4,2015,11,2,306,2457329,5,8,1,731,40090
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,498,Colored leaves,2015,7,26,207,2457230,5,2015,7,26,207,2457230,1,1,0,564,52186
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,498,Colored leaves,2015,8,6,218,2457241,3,2015,8,6,218,2457241,4,1,0,578,50803
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,498,Colored leaves,2015,8,16,228,2457251,6,2015,8,16,228,2457251,1,1,0,608,49075
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,498,Colored leaves,2015,8,28,240,2457263,4,2015,8,28,240,2457263,3,1,0,622,47347
'-9999',"'25556,26423,25505,19414'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,498,Colored leaves,2015,9,4,247,2457270,4,2015,9,19,262,2457285,2,7,1,623,45965
'-9999',"'19414,25556,25505'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,498,Colored leaves,2015,9,27,270,2457293,6,2015,11,1,305,2457328,1,10,1,646,42163
'-9999','25505',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,500,Flowers or flower buds,2015,5,18,138,2457161,-9999,2015,5,18,138,2457161,4,1,0,330,52186
'-9999',"'25556,25505'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,500,Flowers or flower buds,2015,5,30,150,2457173,8,2015,6,22,173,2457196,4,7,1,336,53568
'-9999',"'25556,25505,19414,26033,26036'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,500,Flowers or flower buds,2015,6,27,178,2457201,1,2015,9,4,247,2457270,2,20,1,459,54259
'-9999',"'25505,25556'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,500,Flowers or flower buds,2015,9,7,250,2457273,1,2015,9,11,254,2457277,3,2,1,623,45619
'-9999',"'19414,25556'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,500,Flowers or flower buds,2015,9,15,258,2457281,1,2015,9,19,262,2457285,2,2,1,646,44237
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,500,Flowers or flower buds,2015,9,27,270,2457293,6,2015,9,27,270,2457293,1,1,0,646,42163
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,500,Flowers or flower buds,2015,10,9,282,2457305,4,2015,10,9,282,2457305,2,1,0,731,40090
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,500,Flowers or flower buds,2015,10,16,289,2457312,5,2015,10,16,289,2457312,3,1,0,742,38707
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,500,Flowers or flower buds,2015,10,23,296,2457319,4,2015,10,23,296,2457319,3,1,0,743,37670
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,500,Flowers or flower buds,2015,11,1,305,2457328,6,2015,11,1,305,2457328,1,1,0,785,36288
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,500,Flowers or flower buds,2015,11,7,311,2457334,5,2015,11,7,311,2457334,2,1,0,785,35251
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,500,Flowers or flower buds,2015,11,13,317,2457340,4,2015,11,13,317,2457340,3,1,0,801,34560
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,500,Flowers or flower buds,2015,11,20,324,2457347,4,2015,11,20,324,2457347,3,1,0,825,33869
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,500,Flowers or flower buds,2015,11,26,330,2457353,3,2015,11,26,330,2457353,6,1,0,832,33178
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,500,Flowers or flower buds,2015,12,5,339,2457362,3,2015,12,19,353,2457376,5,3,0,848,32486
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,500,Flowers or flower buds,2015,12,26,360,2457383,2,2015,12,26,360,2457383,-9999,1,0,902,32141
'-9999','25505',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,12843*D Yellow birch,500,Flowers or flower buds,2015,5,19,139,2457162,-9999,2015,5,19,139,2457162,3,1,0,330,52186
'-9999',"'25556,25505'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,12843*D Yellow birch,500,Flowers or flower buds,2015,5,30,150,2457173,8,2015,6,22,173,2457196,4,3,1,336,53568
'-9999',"'25505,19414,26033,26036'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,12843*D Yellow birch,500,Flowers or flower buds,2015,6,30,181,2457204,4,2015,8,31,243,2457266,6,10,1,498,54259
'-9999','25505',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,12843*D Yellow birch,500,Flowers or flower buds,2015,9,7,250,2457273,1,2015,9,7,250,2457273,7,1,0,623,45619
'-9999','19414',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,12843*D Yellow birch,500,Flowers or flower buds,2015,9,15,258,2457281,1,2015,9,15,258,2457281,6,1,0,646,44237
'-9999','19414',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,12843*D Yellow birch,500,Flowers or flower buds,2015,9,27,270,2457293,6,2015,9,27,270,2457293,1,1,0,646,42163
'-9999','25505',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,500,Flowers or flower buds,2015,5,18,138,2457161,-9999,2015,5,18,138,2457161,4,1,0,330,52186
'-9999',"'25556,25505'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,500,Flowers or flower buds,2015,5,30,150,2457173,8,2015,6,22,173,2457196,4,7,1,336,53568
'-9999',"'25556,25505,19414,26033,26036'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,500,Flowers or flower buds,2015,6,27,178,2457201,1,2015,9,4,247,2457270,2,20,1,459,54259
'-9999',"'25505,25556,19414'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,500,Flowers or flower buds,2015,9,7,250,2457273,1,2015,9,19,262,2457285,2,5,1,623,45619
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,500,Flowers or flower buds,2015,9,27,270,2457293,6,2015,9,27,270,2457293,1,1,0,646,42163
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,500,Flowers or flower buds,2015,10,9,282,2457305,4,2015,10,9,282,2457305,2,1,0,731,40090
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,500,Flowers or flower buds,2015,10,16,289,2457312,5,2015,10,16,289,2457312,3,1,0,742,38707
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,500,Flowers or flower buds,2015,10,23,296,2457319,4,2015,10,23,296,2457319,3,1,0,743,37670
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,500,Flowers or flower buds,2015,11,1,305,2457328,6,2015,11,1,305,2457328,1,1,0,785,36288
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,500,Flowers or flower buds,2015,11,7,311,2457334,5,2015,11,7,311,2457334,2,1,0,785,35251
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,500,Flowers or flower buds,2015,11,13,317,2457340,4,2015,11,13,317,2457340,3,1,0,801,34560
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,500,Flowers or flower buds,2015,11,20,324,2457347,4,2015,11,20,324,2457347,3,1,0,825,33869
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,500,Flowers or flower buds,2015,11,26,330,2457353,3,2015,11,26,330,2457353,6,1,0,832,33178
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,500,Flowers or flower buds,2015,12,5,339,2457362,3,2015,12,19,353,2457376,5,3,0,848,32486
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,12843*E Yellow birch,500,Flowers or flower buds,2015,12,26,360,2457383,2,2015,12,26,360,2457383,-9999,1,0,902,32141
'-9999','25505',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,500,Flowers or flower buds,2015,5,18,138,2457161,-9999,2015,5,19,139,2457162,3,2,0,330,52186
'-9999',"'25505,25556'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,500,Flowers or flower buds,2015,6,16,167,2457190,2,2015,6,22,173,2457196,4,3,1,419,54259
'-9999',"'25556,25505,19414,26033,26036'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,500,Flowers or flower buds,2015,6,27,178,2457201,1,2015,9,4,247,2457270,2,20,1,459,54259
'-9999',"'25505,25556,19414'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,500,Flowers or flower buds,2015,9,7,250,2457273,1,2015,9,19,262,2457285,2,5,1,623,45619
'-9999','19414',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,500,Flowers or flower buds,2015,9,27,270,2457293,6,2015,9,27,270,2457293,1,1,0,646,42163
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,500,Flowers or flower buds,2015,10,9,282,2457305,4,2015,10,9,282,2457305,2,1,0,731,40090
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,500,Flowers or flower buds,2015,10,16,289,2457312,5,2015,10,16,289,2457312,3,1,0,742,38707
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,500,Flowers or flower buds,2015,10,23,296,2457319,4,2015,10,23,296,2457319,3,1,0,743,37670
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,500,Flowers or flower buds,2015,11,1,305,2457328,6,2015,11,1,305,2457328,1,1,0,785,36288
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,500,Flowers or flower buds,2015,11,7,311,2457334,5,2015,11,7,311,2457334,2,1,0,785,35251
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,500,Flowers or flower buds,2015,11,13,317,2457340,4,2015,11,13,317,2457340,3,1,0,801,34560
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,500,Flowers or flower buds,2015,11,20,324,2457347,4,2015,11,20,324,2457347,3,1,0,825,33869
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,500,Flowers or flower buds,2015,11,26,330,2457353,3,2015,11,26,330,2457353,6,1,0,832,33178
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,500,Flowers or flower buds,2015,12,5,339,2457362,3,2015,12,19,353,2457376,5,3,0,848,32486
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,12843*H Yellow birch,500,Flowers or flower buds,2015,12,26,360,2457383,2,2015,12,26,360,2457383,-9999,1,0,902,32141
'-9999',"'25505,25556'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,500,Flowers or flower buds,2015,5,18,138,2457161,-9999,2015,6,22,173,2457196,4,7,1,330,52186
"'-9999,3'","'25556,25505,19414,26036,26033'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,500,Flowers or flower buds,2015,6,27,178,2457201,1,2015,9,4,247,2457270,2,21,1,459,54259
'-9999',"'25505,25556,19414'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,500,Flowers or flower buds,2015,9,7,250,2457273,1,2015,9,19,262,2457285,2,5,1,623,45619
'-9999','19414',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,500,Flowers or flower buds,2015,9,27,270,2457293,6,2015,9,27,270,2457293,1,1,0,646,42163
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,500,Flowers or flower buds,2015,10,9,282,2457305,4,2015,10,9,282,2457305,2,1,0,731,40090
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,500,Flowers or flower buds,2015,10,16,289,2457312,5,2015,10,16,289,2457312,3,1,0,742,38707
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,500,Flowers or flower buds,2015,10,23,296,2457319,4,2015,10,23,296,2457319,3,1,0,743,37670
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,500,Flowers or flower buds,2015,11,1,305,2457328,6,2015,11,1,305,2457328,1,1,0,785,36288
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,500,Flowers or flower buds,2015,11,7,311,2457334,5,2015,11,7,311,2457334,2,1,0,785,35251
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,500,Flowers or flower buds,2015,11,13,317,2457340,4,2015,11,13,317,2457340,3,1,0,801,34560
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,500,Flowers or flower buds,2015,11,20,324,2457347,4,2015,11,20,324,2457347,3,1,0,825,33869
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,500,Flowers or flower buds,2015,11,26,330,2457353,3,2015,11,26,330,2457353,6,1,0,832,33178
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,500,Flowers or flower buds,2015,12,5,339,2457362,3,2015,12,19,353,2457376,5,3,0,848,32486
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,629-83*D Yellow birch,500,Flowers or flower buds,2015,12,26,360,2457383,2,2015,12,26,360,2457383,-9999,1,0,902,32141
'-9999','25505',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,501,Open flowers,2015,5,18,138,2457161,-9999,2015,5,18,138,2457161,4,1,0,330,52186
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,501,Open flowers,2015,6,21,172,2457195,5,2015,6,21,172,2457195,1,1,0,445,54259
'-9999','25556',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,501,Open flowers,2015,6,27,178,2457201,1,2015,6,27,178,2457201,3,1,0,459,54259
'-9999','26036',20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,12843*A Yellow birch,501,Open flowers,2015,7,21,202,2457225,7,2015,7,21,202,2457225,7,1,0,564,52877
'-9999',"'25556,25505'",20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,12843*D Yellow birch,501,Open flowers,2015,6,7,158,2457181,8,2015,6,22,173,2457196,4,2,1,402,53914
