ObservedBy_Person_ID,Partner_Group,Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Plant_Nickname,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,NumYs_in_Series,NumDays_in_Series,Multiple_Observers,Multiple_FirstY
'34731',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",390,Ripe fruits,2019,6,27,178,2458662,5,2019,6,27,178,2458662,3,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",390,Ripe fruits,2019,7,27,208,2458692,8,2019,7,27,208,2458692,4,1,1,0,1
"'31858,25556'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",390,Ripe fruits,2019,8,18,230,2458714,3,2019,9,8,251,2458735,3,6,22,1,1
"'25556,43399,31858,25505'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",390,Ripe fruits,2019,9,12,255,2458739,1,2019,9,19,262,2458746,2,4,8,1,1
"'31858,25556'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",390,Ripe fruits,2019,9,22,265,2458749,1,2019,9,27,270,2458754,2,2,6,1,1
"'30377,25556,31858,25505,43399,50376,19414,49381'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",390,Ripe fruits,2019,10,4,277,2458761,1,2019,10,19,292,2458776,1,10,16,1,1
"'31858,25556,25505'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",390,Ripe fruits,2019,10,21,294,2458778,1,2019,12,8,342,2458826,-9999,13,49,1,1
"'25556,43399,30377,34731'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",467,Increasing leaf size,2019,4,24,114,2458598,2,2019,4,27,117,2458601,1,3,4,1,1
"'43399,25505,29483,43735,25556,34731,31858,31240,47191,47328,47239'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",467,Increasing leaf size,2019,5,2,122,2458606,4,2019,5,12,132,2458616,3,10,11,1,1
"'46947,31240,43399,29483,47328,31858'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",467,Increasing leaf size,2019,5,17,137,2458621,2,2019,5,19,139,2458623,2,3,3,1,1
"'29483,25556,47328'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",467,Increasing leaf size,2019,5,22,142,2458626,1,2019,5,24,144,2458628,2,2,3,1,1
"'47328,30377,25505,29483'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",467,Increasing leaf size,2019,5,27,147,2458631,1,2019,5,30,150,2458634,2,3,4,1,1
'29483',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",467,Increasing leaf size,2019,6,4,155,2458639,1,2019,6,6,157,2458641,1,2,3,0,1
'46947',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",467,Increasing leaf size,2019,6,8,159,2458643,1,2019,6,8,159,2458643,1,1,1,0,1
"'47328,31858,30377,25556,47011'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",467,Increasing leaf size,2019,6,22,173,2458657,6,2019,6,24,175,2458659,3,2,3,1,1
'47011',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",467,Increasing leaf size,2019,7,8,189,2458673,1,2019,7,8,189,2458673,2,1,1,0,1
'47011',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",467,Increasing leaf size,2019,7,28,209,2458693,1,2019,7,28,209,2458693,3,1,1,0,1
"'43399,30377,34731'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",467,Increasing leaf size,2019,4,25,115,2458599,3,2019,4,27,117,2458601,1,2,3,1,1
"'43399,25505,29483,43735,34731,31858,31240,47191,47328,47239'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",467,Increasing leaf size,2019,5,2,122,2458606,4,2019,5,24,144,2458628,2,14,23,1,1
'29483',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",467,Increasing leaf size,2019,5,30,150,2458634,3,2019,5,30,150,2458634,2,1,1,0,1
'29483',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",467,Increasing leaf size,2019,6,4,155,2458639,1,2019,6,6,157,2458641,2,2,3,0,1
'47328',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",467,Increasing leaf size,2019,6,22,173,2458657,6,2019,6,22,173,2458657,5,1,1,0,1
'47011',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",467,Increasing leaf size,2019,7,8,189,2458673,1,2019,7,8,189,2458673,6,1,1,0,1
'47011',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",467,Increasing leaf size,2019,7,28,209,2458693,1,2019,7,28,209,2458693,3,1,1,0,1
'43399',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",467,Increasing leaf size,2019,4,21,111,2458595,1,2019,4,21,111,2458595,1,1,1,0,1
"'43399,30377,34731'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",467,Increasing leaf size,2019,4,25,115,2458599,3,2019,4,27,117,2458601,1,2,3,1,1
"'43399,25505,29483,31858,34731,31240,47191,47239,46947,47328'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",467,Increasing leaf size,2019,5,2,122,2458606,4,2019,5,19,139,2458623,2,13,18,1,1
'29483',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",467,Increasing leaf size,2019,5,22,142,2458626,1,2019,5,22,142,2458626,2,1,1,0,1
"'47328,30377,25505,29483'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",467,Increasing leaf size,2019,5,27,147,2458631,1,2019,5,30,150,2458634,2,3,4,1,1
"'25505,29483'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",467,Increasing leaf size,2019,6,3,154,2458638,2,2019,6,6,157,2458641,1,3,4,1,1
'46947',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",467,Increasing leaf size,2019,6,8,159,2458643,1,2019,6,8,159,2458643,1,1,1,0,1
'47011',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",467,Increasing leaf size,2019,7,8,189,2458673,1,2019,7,8,189,2458673,2,1,1,0,1
'47011',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",467,Increasing leaf size,2019,8,16,228,2458712,1,2019,8,16,228,2458712,2,1,1,0,1
"'43399,30377,34731'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",467,Increasing leaf size,2019,4,25,115,2458599,3,2019,4,27,117,2458601,1,2,3,1,1
"'43399,25505,29483,43735,34731,31858,31240,47191,47239,46947'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",467,Increasing leaf size,2019,5,2,122,2458606,4,2019,5,19,139,2458623,2,13,18,1,1
"'29483,43735'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",467,Increasing leaf size,2019,5,22,142,2458626,1,2019,5,24,144,2458628,2,2,3,1,1
'29483',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",467,Increasing leaf size,2019,5,30,150,2458634,3,2019,5,30,150,2458634,2,1,1,0,1
'29483',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",467,Increasing leaf size,2019,6,4,155,2458639,1,2019,6,6,157,2458641,2,2,3,0,1
'47011',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",467,Increasing leaf size,2019,7,8,189,2458673,1,2019,7,8,189,2458673,2,1,1,0,1
'47011',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",467,Increasing leaf size,2019,7,28,209,2458693,9,2019,7,28,209,2458693,3,1,1,0,1
'43399',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",467,Increasing leaf size,2019,4,21,111,2458595,1,2019,4,21,111,2458595,2,1,1,0,1
"'25556,43399,34731'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",467,Increasing leaf size,2019,4,24,114,2458598,1,2019,4,27,117,2458601,1,3,4,1,1
"'43399,25505,29483,25556,34731,31858,47239'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",467,Increasing leaf size,2019,5,2,122,2458606,4,2019,5,12,132,2458616,3,9,11,1,1
"'43399,29483,31858'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",467,Increasing leaf size,2019,5,18,138,2458622,3,2019,5,19,139,2458623,2,2,2,1,1
'29483',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",467,Increasing leaf size,2019,5,22,142,2458626,1,2019,5,22,142,2458626,4,1,1,0,1
"'25505,29483'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",467,Increasing leaf size,2019,5,28,148,2458632,2,2019,5,30,150,2458634,2,2,3,1,1
'29483',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",467,Increasing leaf size,2019,6,4,155,2458639,1,2019,6,6,157,2458641,1,2,3,0,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",467,Increasing leaf size,2019,6,21,172,2458656,5,2019,6,21,172,2458656,1,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",471,Falling leaves,2019,8,22,234,2458718,3,2019,8,22,234,2458718,3,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",471,Falling leaves,2019,9,1,244,2458728,5,2019,9,1,244,2458728,2,1,1,0,1
"'30377,31240,25556'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",471,Falling leaves,2019,9,6,249,2458733,3,2019,9,7,250,2458734,1,2,2,1,1
'47328',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",471,Falling leaves,2019,9,12,255,2458739,4,2019,9,12,255,2458739,3,1,1,0,1
"'25556,47011,43399,31858,25505,49381,30377'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",471,Falling leaves,2019,9,19,262,2458746,1,2019,10,6,279,2458763,1,11,18,1,1
"'31240,25556,50376,19414,43399,30377,49381,31858,47011,25505,47328'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",471,Falling leaves,2019,10,9,282,2458766,2,2019,10,28,301,2458785,5,11,20,1,1
"'47011,31858'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",471,Falling leaves,2019,11,3,307,2458791,1,2019,11,6,310,2458794,1,2,4,1,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",471,Falling leaves,2019,11,11,315,2458799,1,2019,11,11,315,2458799,4,1,1,0,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",471,Falling leaves,2019,11,17,321,2458805,2,2019,11,17,321,2458805,5,1,1,0,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",471,Falling leaves,2019,11,25,329,2458813,3,2019,11,25,329,2458813,2,1,1,0,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",471,Falling leaves,2019,12,8,342,2458826,7,2019,12,8,342,2458826,-9999,1,1,0,1
'30377',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",471,Falling leaves,2019,9,6,249,2458733,3,2019,9,6,249,2458733,1,1,1,0,1
'47328',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",471,Falling leaves,2019,9,12,255,2458739,4,2019,9,12,255,2458739,3,1,1,0,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",471,Falling leaves,2019,9,17,260,2458744,2,2019,9,17,260,2458744,1,1,1,0,1
"'43399,47011,31858,25505,49381,30377,47328'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",471,Falling leaves,2019,9,21,264,2458748,3,2019,10,6,279,2458763,1,8,16,1,1
"'31240,43399,30377,49381,31858,47011,25505,47328'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",471,Falling leaves,2019,10,9,282,2458766,2,2019,11,6,310,2458794,1,10,29,1,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",471,Falling leaves,2019,11,11,315,2458799,4,2019,11,25,329,2458813,2,3,15,0,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",471,Falling leaves,2019,12,8,342,2458826,7,2019,12,8,342,2458826,-9999,1,1,0,1
'30377',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",471,Falling leaves,2019,9,6,249,2458733,3,2019,9,6,249,2458733,1,1,1,0,1
'47328',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",471,Falling leaves,2019,9,12,255,2458739,4,2019,9,12,255,2458739,3,1,1,0,1
"'49378,49359,25505,47011,43399,31858,30377'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",471,Falling leaves,2019,9,18,261,2458745,1,2019,10,6,279,2458763,1,8,19,1,1
"'31240,43399,30377,49381,31858,25505,47011,47328'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",471,Falling leaves,2019,10,9,282,2458766,2,2019,11,6,310,2458794,1,9,29,1,1
"'31858,47328'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",471,Falling leaves,2019,11,11,315,2458799,4,2019,11,25,329,2458813,6,3,15,1,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",471,Falling leaves,2019,12,8,342,2458826,7,2019,12,8,342,2458826,-9999,1,1,0,1
"'31858,25505,43399,49381'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",471,Falling leaves,2019,9,22,265,2458749,1,2019,9,30,273,2458757,3,4,9,1,1
"'30377,31858'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",471,Falling leaves,2019,10,4,277,2458761,1,2019,10,6,279,2458763,1,2,3,1,1
"'31240,43399,30377,49381,31858,25505,47011,47328'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",471,Falling leaves,2019,10,9,282,2458766,2,2019,11,6,310,2458794,1,9,29,1,1
"'31858,47328'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",471,Falling leaves,2019,11,11,315,2458799,4,2019,11,25,329,2458813,2,3,15,1,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",471,Falling leaves,2019,12,8,342,2458826,7,2019,12,8,342,2458826,-9999,1,1,0,1
"'25556,31858'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",471,Falling leaves,2019,8,18,230,2458714,3,2019,8,22,234,2458718,3,2,5,1,1
"'25556,31858'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",471,Falling leaves,2019,9,1,244,2458728,7,2019,9,7,250,2458734,1,2,7,1,1
"'25505,25556'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",471,Falling leaves,2019,9,11,254,2458738,3,2019,9,12,255,2458739,3,2,2,1,1
"'25505,25556,43399,31858,30377,50376,19414,49381'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",471,Falling leaves,2019,9,18,261,2458745,3,2019,10,28,301,2458785,5,21,41,1,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",471,Falling leaves,2019,11,6,310,2458794,4,2019,11,6,310,2458794,4,1,1,0,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",471,Falling leaves,2019,11,11,315,2458799,1,2019,11,11,315,2458799,4,1,1,0,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",471,Falling leaves,2019,11,17,321,2458805,2,2019,11,17,321,2458805,5,1,1,0,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",471,Falling leaves,2019,11,25,329,2458813,3,2019,11,25,329,2458813,4,1,1,0,1
'31858',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",471,Falling leaves,2019,12,8,342,2458826,9,2019,12,8,342,2458826,-9999,1,1,0,1
"'25556,43399,30377,34731'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",483,Leaves,2019,4,24,114,2458598,2,2019,4,27,117,2458601,1,3,4,1,1
"'43399,25505,29483,43735,25556,31858,34731,31240,47191,47328,47239,46947,30377,47011'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",483,Leaves,2019,5,2,122,2458606,4,2019,9,1,244,2458728,2,57,123,1,1
"'31240,30377,47328,25556,47011,31858,25505,43399,49381'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",483,Leaves,2019,9,6,249,2458733,3,2019,9,30,273,2458757,3,14,25,1,1
