ObservedBy_Person_ID,Partner_Group,Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Plant_Nickname,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,NumYs_in_Series,NumDays_in_Series,Multiple_Observers,Multiple_FirstY
"'29192,30552,25505,25556,29483'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",467,Increasing leaf size,2016,5,26,147,2457535,1,2016,6,8,160,2457548,1,5,14,1,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",467,Increasing leaf size,2016,6,13,165,2457553,4,2016,6,13,165,2457553,3,1,1,0,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",467,Increasing leaf size,2016,6,21,173,2457561,2,2016,6,21,173,2457561,2,1,1,0,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",467,Increasing leaf size,2016,6,27,179,2457567,4,2016,6,27,179,2457567,3,1,1,0,1
'26490',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",467,Increasing leaf size,2016,7,4,186,2457574,4,2016,7,4,186,2457574,3,1,1,0,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",467,Increasing leaf size,2016,7,12,194,2457582,4,2016,7,12,194,2457582,2,1,1,0,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",467,Increasing leaf size,2016,7,18,200,2457588,4,2016,7,18,200,2457588,3,1,1,0,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",467,Increasing leaf size,2016,8,9,222,2457610,2,2016,8,16,229,2457617,4,2,8,0,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",467,Increasing leaf size,2016,8,22,235,2457623,2,2016,8,22,235,2457623,6,1,1,0,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",467,Increasing leaf size,2016,9,5,249,2457637,3,2016,9,5,249,2457637,3,1,1,0,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",467,Increasing leaf size,2016,9,12,256,2457644,4,2016,9,12,256,2457644,4,1,1,0,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",467,Increasing leaf size,2016,9,20,264,2457652,4,2016,9,20,264,2457652,4,1,1,0,1
'29483',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",467,Increasing leaf size,2016,4,23,114,2457502,2,2016,4,23,114,2457502,1,1,1,0,1
'28810',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",467,Increasing leaf size,2016,4,28,119,2457507,3,2016,4,28,119,2457507,1,1,1,0,1
"'26490,30408,29192,25505'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",467,Increasing leaf size,2016,4,30,121,2457509,1,2016,5,3,124,2457512,5,3,4,1,1
"'26490,25505,29192,26817,28810,30552,30408,29483'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",467,Increasing leaf size,2016,5,9,130,2457518,1,2016,6,13,165,2457553,6,12,36,1,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",467,Increasing leaf size,2016,6,21,173,2457561,2,2016,6,27,179,2457567,3,2,7,0,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",467,Increasing leaf size,2016,7,4,186,2457574,4,2016,7,4,186,2457574,3,1,1,0,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",467,Increasing leaf size,2016,7,12,194,2457582,5,2016,7,18,200,2457588,3,2,7,0,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",467,Increasing leaf size,2016,8,9,222,2457610,10,2016,8,22,235,2457623,6,3,14,0,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",467,Increasing leaf size,2016,9,5,249,2457637,8,2016,9,27,271,2457659,5,4,23,0,1
'29483',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",467,Increasing leaf size,2016,4,23,114,2457502,2,2016,4,23,114,2457502,1,1,1,0,1
"'25505,25865,25556,28810,29483'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",467,Increasing leaf size,2016,4,25,116,2457504,1,2016,4,29,120,2457508,1,4,5,1,1
"'29192,25505,25556,25865,26490,26817,28810,30408,30552'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",467,Increasing leaf size,2016,5,1,122,2457510,1,2016,6,3,155,2457543,4,14,34,1,1
"'29483,25865,25556,25505'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",467,Increasing leaf size,2016,6,8,160,2457548,1,2016,6,13,165,2457553,3,3,6,1,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",467,Increasing leaf size,2016,6,21,173,2457561,5,2016,6,21,173,2457561,2,1,1,0,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",467,Increasing leaf size,2016,6,27,179,2457567,4,2016,6,27,179,2457567,3,1,1,0,1
'26490',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",467,Increasing leaf size,2016,7,4,186,2457574,4,2016,7,4,186,2457574,1,1,1,0,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",467,Increasing leaf size,2016,7,12,194,2457582,1,2016,7,12,194,2457582,2,1,1,0,1
"'25505,26490'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",467,Increasing leaf size,2016,7,18,200,2457588,4,2016,7,25,207,2457595,3,3,8,1,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",467,Increasing leaf size,2016,8,2,215,2457603,3,2016,8,2,215,2457603,5,1,1,0,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",467,Increasing leaf size,2016,8,9,222,2457610,2,2016,8,16,229,2457617,4,2,8,0,1
"'25505,26490'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",467,Increasing leaf size,2016,8,22,235,2457623,2,2016,8,28,241,2457629,5,2,7,1,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",467,Increasing leaf size,2016,9,5,249,2457637,3,2016,9,5,249,2457637,3,1,1,0,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",467,Increasing leaf size,2016,9,12,256,2457644,4,2016,9,12,256,2457644,4,1,1,0,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",467,Increasing leaf size,2016,9,20,264,2457652,4,2016,9,20,264,2457652,4,1,1,0,1
'25505',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",467,Increasing leaf size,2016,9,27,271,2457659,3,2016,9,27,271,2457659,5,1,1,0,1
"'28810,31240,26817'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",471,Falling leaves,2016,10,7,281,2457669,2,2016,10,25,299,2457687,6,6,19,1,1
"'31240,31978'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",471,Falling leaves,2016,11,1,306,2457694,1,2016,11,7,312,2457700,7,3,7,1,1
'30821',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",471,Falling leaves,2016,9,2,246,2457634,5,2016,9,2,246,2457634,3,1,1,0,1
'30821',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",471,Falling leaves,2016,10,2,276,2457664,5,2016,10,2,276,2457664,2,1,1,0,1
"'31240,26817'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",471,Falling leaves,2016,10,10,284,2457672,5,2016,10,19,293,2457681,12,3,10,1,1
"'31978,31240'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",471,Falling leaves,2016,11,3,308,2457696,3,2016,11,7,312,2457700,7,2,5,1,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",471,Falling leaves,2016,11,19,324,2457712,5,2016,11,19,324,2457712,1,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",471,Falling leaves,2016,8,20,233,2457621,4,2016,8,20,233,2457621,2,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",471,Falling leaves,2016,9,2,246,2457634,5,2016,9,2,246,2457634,3,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",471,Falling leaves,2016,9,8,252,2457640,3,2016,9,8,252,2457640,4,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",471,Falling leaves,2016,9,16,260,2457648,4,2016,9,16,260,2457648,4,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",471,Falling leaves,2016,9,24,268,2457656,4,2016,9,24,268,2457656,3,1,1,0,1
"'30821,25505'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",471,Falling leaves,2016,10,2,276,2457664,5,2016,10,4,278,2457666,1,2,3,1,1
"'28810,25556,31240,26817,28846'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",471,Falling leaves,2016,10,7,281,2457669,2,2016,10,28,302,2457690,3,7,22,1,1
"'31240,25556'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",471,Falling leaves,2016,11,1,306,2457694,1,2016,11,7,312,2457700,7,3,7,1,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",471,Falling leaves,2016,11,19,324,2457712,1,2016,11,19,324,2457712,1,1,1,0,1
'30821',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",471,Falling leaves,2016,9,2,246,2457634,5,2016,9,2,246,2457634,3,1,1,0,1
"'31240,26817,28810,31680'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",471,Falling leaves,2016,10,15,289,2457677,10,2016,10,25,299,2457687,6,3,11,1,1
"'31240,25505'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",471,Falling leaves,2016,11,1,306,2457694,1,2016,11,7,312,2457700,7,2,7,1,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",471,Falling leaves,2016,11,19,324,2457712,5,2016,11,19,324,2457712,1,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",471,Falling leaves,2016,7,14,196,2457584,2,2016,7,14,196,2457584,4,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",471,Falling leaves,2016,7,28,210,2457598,3,2016,7,28,210,2457598,2,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",471,Falling leaves,2016,8,7,220,2457608,5,2016,8,7,220,2457608,2,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",471,Falling leaves,2016,8,20,233,2457621,4,2016,8,20,233,2457621,2,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",471,Falling leaves,2016,9,2,246,2457634,5,2016,9,2,246,2457634,3,1,1,0,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",471,Falling leaves,2016,9,8,252,2457640,3,2016,9,8,252,2457640,4,1,1,0,1
"'25556,25505,30821,19414,26817,28810,28846,31680'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",471,Falling leaves,2016,9,16,260,2457648,4,2016,11,7,312,2457700,7,15,53,1,1
"'29483,25505,26490,29374,26817,29105'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",483,Leaves,2016,4,23,114,2457502,2,2016,4,28,119,2457507,1,4,6,1,1
"'26490,30408,29192,25505,26817,29374,28810'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",483,Leaves,2016,4,30,121,2457509,1,2016,5,17,138,2457526,4,8,18,1,1
"'30555,25505,29192,30552,30408,29483,28810,26490,30821,31726'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",483,Leaves,2016,5,23,144,2457532,2,2016,10,4,278,2457666,1,33,135,1,1
"'28810,31240'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",483,Leaves,2016,10,7,281,2457669,2,2016,10,15,289,2457677,4,3,9,1,1
"'28810,31240,25505,31978'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",483,Leaves,2016,10,23,297,2457685,4,2016,11,3,308,2457696,4,5,12,1,1
"'29483,25505,26490'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",483,Leaves,2016,4,23,114,2457502,2,2016,4,24,115,2457503,1,2,2,1,1
"'29483,25505,26490,30408,29192,26817,29374,30555,30552,30821,31726'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",483,Leaves,2016,4,28,119,2457507,3,2016,10,4,278,2457666,1,37,160,1,1
'31240',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",483,Leaves,2016,10,10,284,2457672,5,2016,10,15,289,2457677,4,2,6,0,1
"'25505,31978,31240'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,"12843*D, Tree 7",483,Leaves,2016,10,31,305,2457693,12,2016,11,7,312,2457700,6,3,8,1,1
"'29483,25505,26490,29105,29374,26817,28810'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",483,Leaves,2016,4,23,114,2457502,2,2016,4,28,119,2457507,1,4,6,1,1
"'26490,30408,29192,25505,25556,29374,26817,28810,30552,29483,30821'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",483,Leaves,2016,4,30,121,2457509,1,2016,10,4,278,2457666,1,49,158,1,1
"'28810,25556,31240'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",483,Leaves,2016,10,7,281,2457669,2,2016,10,15,289,2457677,4,3,9,1,1
"'28810,28846,31240,25556,25505'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,"12843*E, Tree 9",483,Leaves,2016,10,23,297,2457685,4,2016,11,11,316,2457704,2,8,20,1,1
"'29483,25505,26490'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",483,Leaves,2016,4,23,114,2457502,2,2016,4,24,115,2457503,1,2,2,1,1
'28810',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",483,Leaves,2016,4,28,119,2457507,3,2016,4,28,119,2457507,1,1,1,0,1
"'26490,30408,29192,25505,26817,29374,28810,30552,29483,30821'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",483,Leaves,2016,4,30,121,2457509,1,2016,10,4,278,2457666,1,38,158,1,1
"'28810,31240'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",483,Leaves,2016,10,7,281,2457669,2,2016,10,15,289,2457677,4,2,9,1,1
"'28810,31680,31240,25505'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,"12843*H, Tree 8",483,Leaves,2016,10,23,297,2457685,4,2016,11,7,312,2457700,6,5,16,1,1
"'29483,25505,29105,29374,26817,25865,28810,25556,30408,29192,26490,30552'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",483,Leaves,2016,4,23,114,2457502,2,2016,6,3,155,2457543,4,22,42,1,1
"'29483,25556,25865,25505,28810,26490,19414,30821'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",483,Leaves,2016,6,8,160,2457548,1,2016,10,4,278,2457666,1,38,119,1,1
"'28810,25556'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",483,Leaves,2016,10,7,281,2457669,2,2016,10,14,288,2457676,5,2,8,1,1
"'28810,28846,31680,25556,25505'",Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",483,Leaves,2016,10,23,297,2457685,4,2016,11,4,309,2457697,3,4,13,1,1
'25556',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,"629-83*D, Tree 10",483,Leaves,2016,11,11,316,2457704,4,2016,11,11,316,2457704,3,1,1,0,1
'29483',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",498,Colored leaves,2016,4,23,114,2457502,2,2016,4,23,114,2457502,1,1,1,0,1
'29483',Arnold Arboretum - Tree Spotters Program,20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,"12843*A, Tree 6",498,Colored leaves,2016,4,28,119,2457507,3,2016,4,28,119,2457507,1,1,1,0,1
